id,text,cleaned_text,tokens,stemmed_tokens,lemmatized_tokens,createdAt,Aspect,Sentiment
1795233721341054976,"@PhilliesNation Please tell Walker and Merrifield to learn McDonalds and to get off this team

The Phillies signing them at all is so ridiculous."," please tell walker and merrifield to learn mcdonalds and to get off this team

the phillies signing them at all is so ridiculous","['please', 'tell', 'walker', 'merrifield', 'learn', 'mcdonalds', 'get', 'team', 'phillies', 'signing', 'ridiculous']","['pleas', 'tell', 'walker', 'merrifield', 'learn', 'mcdonald', 'get', 'team', 'philli', 'sign', 'ridicul']","['please', 'tell', 'walker', 'merrifield', 'learn', 'mcdonalds', 'get', 'team', 'phillies', 'signing', 'ridiculous']",Mon May 27 23:20:47 +0000 2024,Other,NEGATIVE
1795233667817578752,@TaraBull808 Hard to tell since she has no ass. Could be she ate Lizzo’s McDonalds meal before performing. Regardless she is the most unremarkable so called Pop Star I have ever seen. Proof the industry can package anything., hard to tell since she has no ass could be she ate lizzos mcdonalds meal before performing regardless she is the most unremarkable so called pop star i have ever seen proof the industry can package anything,"['hard', 'tell', 'since', 'ass', 'could', 'ate', 'lizzos', 'mcdonalds', 'meal', 'performing', 'regardless', 'unremarkable', 'called', 'pop', 'star', 'ever', 'seen', 'proof', 'industry', 'package', 'anything']","['hard', 'tell', 'sinc', 'ass', 'could', 'ate', 'lizzo', 'mcdonald', 'meal', 'perform', 'regardless', 'unremark', 'call', 'pop', 'star', 'ever', 'seen', 'proof', 'industri', 'packag', 'anyth']","['hard', 'tell', 'since', 'as', 'could', 'ate', 'lizzos', 'mcdonalds', 'meal', 'performing', 'regardless', 'unremarkable', 'called', 'pop', 'star', 'ever', 'seen', 'proof', 'industry', 'package', 'anything']",Mon May 27 23:20:34 +0000 2024,Other,POSITIVE
1795233107437625856,"@McDonalds I’m looking at $20 already for that much food, what’s another $2 for shitty coffee?", im looking at  already for that much food whats another  for shitty coffee,"['im', 'looking', 'already', 'much', 'food', 'whats', 'another', 'shitty', 'coffee']","['im', 'look', 'alreadi', 'much', 'food', 'what', 'anoth', 'shitti', 'coffe']","['im', 'looking', 'already', 'much', 'food', 'whats', 'another', 'shitty', 'coffee']",Mon May 27 23:18:21 +0000 2024,Other,NEGATIVE
1795125576002412544,"When girls wants to eat McDonald's 🍔 
Suddenly start McDonald's boycott https://t.co/rte3hverb9","when girls wants to eat mcdonalds  
suddenly start mcdonalds boycott ","['girls', 'wants', 'eat', 'mcdonalds', 'suddenly', 'start', 'mcdonalds', 'boycott']","['girl', 'want', 'eat', 'mcdonald', 'suddenli', 'start', 'mcdonald', 'boycott']","['girl', 'want', 'eat', 'mcdonalds', 'suddenly', 'start', 'mcdonalds', 'boycott']",Mon May 27 16:11:03 +0000 2024,Boycott,NEGATIVE
1795118532008501504,"@dr_cuse @DrLoupis @Nike @lifepeptides McDonald's &amp; Starbucks aren't experiencing anything lol...
Oh u think ur little proterrorist boycott is doing something? https://t.co/RCwull4Zqe","    mcdonalds amp starbucks arent experiencing anything lol
oh u think ur little proterrorist boycott is doing something ","['mcdonalds', 'amp', 'starbucks', 'arent', 'experiencing', 'anything', 'lol', 'oh', 'u', 'think', 'ur', 'little', 'proterrorist', 'boycott', 'something']","['mcdonald', 'amp', 'starbuck', 'arent', 'experienc', 'anyth', 'lol', 'oh', 'u', 'think', 'ur', 'littl', 'proterrorist', 'boycott', 'someth']","['mcdonalds', 'amp', 'starbucks', 'arent', 'experiencing', 'anything', 'lol', 'oh', 'u', 'think', 'ur', 'little', 'proterrorist', 'boycott', 'something']",Mon May 27 15:43:04 +0000 2024,Boycott,NEGATIVE
1795109025257816320,"Stand against Israeli oppression in Gaza by boycotting companies backed by Israeli investors. Take action: boycott Pepsi, McDonald's, Nestlé, and more. 
#فری_فلسطین https://t.co/4scIhVHwVE","stand against israeli oppression in gaza by boycotting companies backed by israeli investors take action boycott pepsi mcdonalds nestlé and more 
فری_فلسطین ","['stand', 'israeli', 'oppression', 'gaza', 'boycotting', 'companies', 'backed', 'israeli', 'investors', 'take', 'action', 'boycott', 'pepsi', 'mcdonalds', 'nestlé', 'فری_فلسطین']","['stand', 'isra', 'oppress', 'gaza', 'boycot', 'compani', 'back', 'isra', 'investor', 'take', 'action', 'boycott', 'pepsi', 'mcdonald', 'nestlé', 'فری_فلسطین']","['stand', 'israeli', 'oppression', 'gaza', 'boycotting', 'company', 'backed', 'israeli', 'investor', 'take', 'action', 'boycott', 'pepsi', 'mcdonalds', 'nestlé', 'فری_فلسطین']",Mon May 27 15:05:17 +0000 2024,Boycott,NEGATIVE
1795109021608755200,"Come on  raise your voice against the killers of our brothers and sisters in g@za boycott more and more isr@el products hurt them economically capstan, McDonald's pepsi coca cola all things boycott them. 
#فری_فلسطین https://t.co/er1cWtnVNm","come on  raise your voice against the killers of our brothers and sisters in g boycott more and more isr products hurt them economically capstan mcdonalds pepsi coca cola all things boycott them 
فری_فلسطین ","['come', 'raise', 'voice', 'killers', 'brothers', 'sisters', 'g', 'boycott', 'isr', 'products', 'hurt', 'economically', 'capstan', 'mcdonalds', 'pepsi', 'coca', 'cola', 'things', 'boycott', 'فری_فلسطین']","['come', 'rais', 'voic', 'killer', 'brother', 'sister', 'g', 'boycott', 'isr', 'product', 'hurt', 'econom', 'capstan', 'mcdonald', 'pepsi', 'coca', 'cola', 'thing', 'boycott', 'فری_فلسطین']","['come', 'raise', 'voice', 'killer', 'brother', 'sister', 'g', 'boycott', 'isr', 'product', 'hurt', 'economically', 'capstan', 'mcdonalds', 'pepsi', 'coca', 'cola', 'thing', 'boycott', 'فری_فلسطین']",Mon May 27 15:05:16 +0000 2024,Boycott,NEGATIVE
1795108952234995968,"Take a stand in support of Palestine by joining the call to boycott products like McDonald's, KFC, Capstan, Lays, Nestle and other products which are alleged to endorse the occupation of Palestine.
#فری_فلسطین https://t.co/G8gREqJnEo","take a stand in support of palestine by joining the call to boycott products like mcdonalds kfc capstan lays nestle and other products which are alleged to endorse the occupation of palestine
فری_فلسطین ","['take', 'stand', 'support', 'palestine', 'joining', 'call', 'boycott', 'products', 'like', 'mcdonalds', 'kfc', 'capstan', 'lays', 'nestle', 'products', 'alleged', 'endorse', 'occupation', 'palestine', 'فری_فلسطین']","['take', 'stand', 'support', 'palestin', 'join', 'call', 'boycott', 'product', 'like', 'mcdonald', 'kfc', 'capstan', 'lay', 'nestl', 'product', 'alleg', 'endors', 'occup', 'palestin', 'فری_فلسطین']","['take', 'stand', 'support', 'palestine', 'joining', 'call', 'boycott', 'product', 'like', 'mcdonalds', 'kfc', 'capstan', 'lay', 'nestle', 'product', 'alleged', 'endorse', 'occupation', 'palestine', 'فری_فلسطین']",Mon May 27 15:05:00 +0000 2024,Boycott,NEGATIVE
1795108951983276544,"As consumers, we have the power to demand justice. Boycott Capstan cigarettes, KFC, McDonald's, and other companies supporting Israeli military systems. Stand against human rights abuses. #فری_فلسطین
https://t.co/SI2iMKx7iK","as consumers we have the power to demand justice boycott capstan cigarettes kfc mcdonalds and other companies supporting israeli military systems stand against human rights abuses فری_فلسطین
","['consumers', 'power', 'demand', 'justice', 'boycott', 'capstan', 'cigarettes', 'kfc', 'mcdonalds', 'companies', 'supporting', 'israeli', 'military', 'systems', 'stand', 'human', 'rights', 'abuses', 'فری_فلسطین']","['consum', 'power', 'demand', 'justic', 'boycott', 'capstan', 'cigarett', 'kfc', 'mcdonald', 'compani', 'support', 'isra', 'militari', 'system', 'stand', 'human', 'right', 'abus', 'فری_فلسطین']","['consumer', 'power', 'demand', 'justice', 'boycott', 'capstan', 'cigarette', 'kfc', 'mcdonalds', 'company', 'supporting', 'israeli', 'military', 'system', 'stand', 'human', 'right', 'abuse', 'فری_فلسطین']",Mon May 27 15:05:00 +0000 2024,Boycott,NEGATIVE
1795108003214946304,@bunnies1of1 i’m not gonna stop eating McDonald’s to boycott a situation overseas im sorry, im not gonna stop eating mcdonalds to boycott a situation overseas im sorry,"['im', 'gon', 'na', 'stop', 'eating', 'mcdonalds', 'boycott', 'situation', 'overseas', 'im', 'sorry']","['im', 'gon', 'na', 'stop', 'eat', 'mcdonald', 'boycott', 'situat', 'oversea', 'im', 'sorri']","['im', 'gon', 'na', 'stop', 'eating', 'mcdonalds', 'boycott', 'situation', 'overseas', 'im', 'sorry']",Mon May 27 15:01:14 +0000 2024,Boycott,NEGATIVE
1795103082893684992,"@letitbee__ @AmirulAimaann I was saying that McDonald’s is better equipped to withstand the impact of a boycott due to the superior quality of their products.

Jeez.","  i was saying that mcdonalds is better equipped to withstand the impact of a boycott due to the superior quality of their products

jeez","['saying', 'mcdonalds', 'better', 'equipped', 'withstand', 'impact', 'boycott', 'due', 'superior', 'quality', 'products', 'jeez']","['say', 'mcdonald', 'better', 'equip', 'withstand', 'impact', 'boycott', 'due', 'superior', 'qualiti', 'product', 'jeez']","['saying', 'mcdonalds', 'better', 'equipped', 'withstand', 'impact', 'boycott', 'due', 'superior', 'quality', 'product', 'jeez']",Mon May 27 14:41:41 +0000 2024,Boycott,NEGATIVE
1795089110853357824,"📢Tomorrow is 28/05/2024, McDonald's wants to start their new commercial with 'Inside Out 2' Movie.
Stay awarened,hold up yourself in front of your wants to buy from it.
→ Remember, boycott works, it's results still appear slowly, right?
‼️BOYCOTT EVERY COMPANY SUPPORT ZIONIST‼️ https://t.co/aTzI4G7bWO","tomorrow is  mcdonalds wants to start their new commercial with inside out  movie
stay awarenedhold up yourself in front of your wants to buy from it
 remember boycott works its results still appear slowly right
boycott every company support zionist ","['tomorrow', 'mcdonalds', 'wants', 'start', 'new', 'commercial', 'inside', 'movie', 'stay', 'awarenedhold', 'front', 'wants', 'buy', 'remember', 'boycott', 'works', 'results', 'still', 'appear', 'slowly', 'right', 'boycott', 'every', 'company', 'support', 'zionist']","['tomorrow', 'mcdonald', 'want', 'start', 'new', 'commerci', 'insid', 'movi', 'stay', 'awarenedhold', 'front', 'want', 'buy', 'rememb', 'boycott', 'work', 'result', 'still', 'appear', 'slowli', 'right', 'boycott', 'everi', 'compani', 'support', 'zionist']","['tomorrow', 'mcdonalds', 'want', 'start', 'new', 'commercial', 'inside', 'movie', 'stay', 'awarenedhold', 'front', 'want', 'buy', 'remember', 'boycott', 'work', 'result', 'still', 'appear', 'slowly', 'right', 'boycott', 'every', 'company', 'support', 'zionist']",Mon May 27 13:46:09 +0000 2024,Boycott,NEGATIVE
1795088349557895424,Empathy can mean the sacrifice of a job. It can mean a boycott (not eating at McDonald’s). Empathy can mean standing up to an old friend. Empathy means sacrifice when the people around you are doing the wrong thing in order to protect only themselves at great cost to other people,empathy can mean the sacrifice of a job it can mean a boycott not eating at mcdonalds empathy can mean standing up to an old friend empathy means sacrifice when the people around you are doing the wrong thing in order to protect only themselves at great cost to other people,"['empathy', 'mean', 'sacrifice', 'job', 'mean', 'boycott', 'eating', 'mcdonalds', 'empathy', 'mean', 'standing', 'old', 'friend', 'empathy', 'means', 'sacrifice', 'people', 'around', 'wrong', 'thing', 'order', 'protect', 'great', 'cost', 'people']","['empathi', 'mean', 'sacrific', 'job', 'mean', 'boycott', 'eat', 'mcdonald', 'empathi', 'mean', 'stand', 'old', 'friend', 'empathi', 'mean', 'sacrific', 'peopl', 'around', 'wrong', 'thing', 'order', 'protect', 'great', 'cost', 'peopl']","['empathy', 'mean', 'sacrifice', 'job', 'mean', 'boycott', 'eating', 'mcdonalds', 'empathy', 'mean', 'standing', 'old', 'friend', 'empathy', 'mean', 'sacrifice', 'people', 'around', 'wrong', 'thing', 'order', 'protect', 'great', 'cost', 'people']",Mon May 27 13:43:08 +0000 2024,Boycott,NEGATIVE
1795232985655976448,"@Anarcha_ Spark: it is a shooter, but what made fortnite cool was the ability to construct cover at a whim. People got really good at it where final circle fights became manvueuring a mcdonalds play palace of both you and your opponent’s design. Some people dont like the skill ceiling.", spark it is a shooter but what made fortnite cool was the ability to construct cover at a whim people got really good at it where final circle fights became manvueuring a mcdonalds play palace of both you and your opponents design some people dont like the skill ceiling,"['spark', 'shooter', 'made', 'fortnite', 'cool', 'ability', 'construct', 'cover', 'whim', 'people', 'got', 'really', 'good', 'final', 'circle', 'fights', 'became', 'manvueuring', 'mcdonalds', 'play', 'palace', 'opponents', 'design', 'people', 'dont', 'like', 'skill', 'ceiling']","['spark', 'shooter', 'made', 'fortnit', 'cool', 'abil', 'construct', 'cover', 'whim', 'peopl', 'got', 'realli', 'good', 'final', 'circl', 'fight', 'becam', 'manvueur', 'mcdonald', 'play', 'palac', 'oppon', 'design', 'peopl', 'dont', 'like', 'skill', 'ceil']","['spark', 'shooter', 'made', 'fortnite', 'cool', 'ability', 'construct', 'cover', 'whim', 'people', 'got', 'really', 'good', 'final', 'circle', 'fight', 'became', 'manvueuring', 'mcdonalds', 'play', 'palace', 'opponent', 'design', 'people', 'dont', 'like', 'skill', 'ceiling']",Mon May 27 23:17:52 +0000 2024,Conflict,POSITIVE
1795232165296296448,@bloodyhell1959 @ybarrap @Bubblebathgirl The most he's read is the Mcdonalds menu.,   the most hes read is the mcdonalds menu,"['hes', 'read', 'mcdonalds', 'menu']","['he', 'read', 'mcdonald', 'menu']","['he', 'read', 'mcdonalds', 'menu']",Mon May 27 23:14:36 +0000 2024,Other,NEGATIVE
1795231938669682944,"@dsanmota @Bratt_world Dude, I honestly wouldn’t if I were you. 
It’s way too expensive, no housing and no real jobs available unless you want to work at McDonalds and other low paying jobs.","  dude i honestly wouldnt if i were you 
its way too expensive no housing and no real jobs available unless you want to work at mcdonalds and other low paying jobs","['dude', 'honestly', 'wouldnt', 'way', 'expensive', 'housing', 'real', 'jobs', 'available', 'unless', 'want', 'work', 'mcdonalds', 'low', 'paying', 'jobs']","['dude', 'honestli', 'wouldnt', 'way', 'expens', 'hous', 'real', 'job', 'avail', 'unless', 'want', 'work', 'mcdonald', 'low', 'pay', 'job']","['dude', 'honestly', 'wouldnt', 'way', 'expensive', 'housing', 'real', 'job', 'available', 'unless', 'want', 'work', 'mcdonalds', 'low', 'paying', 'job']",Mon May 27 23:13:42 +0000 2024,Other,NEGATIVE
1795231621408235776,@McDonalds No i don’t want to pay $2 for a $1 drink after spending about $10 on breakfast. McDonald’s is supposed to be cheap because it’s not real food., no i dont want to pay  for a  drink after spending about  on breakfast mcdonalds is supposed to be cheap because its not real food,"['dont', 'want', 'pay', 'drink', 'spending', 'breakfast', 'mcdonalds', 'supposed', 'cheap', 'real', 'food']","['dont', 'want', 'pay', 'drink', 'spend', 'breakfast', 'mcdonald', 'suppos', 'cheap', 'real', 'food']","['dont', 'want', 'pay', 'drink', 'spending', 'breakfast', 'mcdonalds', 'supposed', 'cheap', 'real', 'food']",Mon May 27 23:12:26 +0000 2024,Other,NEGATIVE
1795231262539476992,@H20DRTodd He’s not this was during the cook era, hes not this was during the cook era,"['hes', 'cook', 'era']","['he', 'cook', 'era']","['he', 'cook', 'era']",Mon May 27 23:11:01 +0000 2024,Other,NEGATIVE
1795230848322609408,I really want fries and Mac sauce but I can’t eat McDonald’s fries smh. @McDonalds make some vegan friendly French fries and stop using beef broth 😭😭😭😭😭😭😭😭,i really want fries and mac sauce but i cant eat mcdonalds fries smh  make some vegan friendly french fries and stop using beef broth ,"['really', 'want', 'fries', 'mac', 'sauce', 'cant', 'eat', 'mcdonalds', 'fries', 'smh', 'make', 'vegan', 'friendly', 'french', 'fries', 'stop', 'using', 'beef', 'broth']","['realli', 'want', 'fri', 'mac', 'sauc', 'cant', 'eat', 'mcdonald', 'fri', 'smh', 'make', 'vegan', 'friendli', 'french', 'fri', 'stop', 'use', 'beef', 'broth']","['really', 'want', 'fry', 'mac', 'sauce', 'cant', 'eat', 'mcdonalds', 'fry', 'smh', 'make', 'vegan', 'friendly', 'french', 'fry', 'stop', 'using', 'beef', 'broth']",Mon May 27 23:09:22 +0000 2024,Other,NEGATIVE
1795230844652577024,@wulirocks @elonmusk @McDonalds Hi! Let's elevate the conversation to new heights and see what we can create together! https://t.co/VaDvtZ2ErR,   hi lets elevate the conversation to new heights and see what we can create together ,"['hi', 'lets', 'elevate', 'conversation', 'new', 'heights', 'see', 'create', 'together']","['hi', 'let', 'elev', 'convers', 'new', 'height', 'see', 'creat', 'togeth']","['hi', 'let', 'elevate', 'conversation', 'new', 'height', 'see', 'create', 'together']",Mon May 27 23:09:21 +0000 2024,Other,POSITIVE
1795230683591282944,@boyc3_CS pretty good deal man 60 dollars that's like 2 mcdonalds orders for the legendary home hub 1000, pretty good deal man  dollars thats like  mcdonalds orders for the legendary home hub ,"['pretty', 'good', 'deal', 'man', 'dollars', 'thats', 'like', 'mcdonalds', 'orders', 'legendary', 'home', 'hub']","['pretti', 'good', 'deal', 'man', 'dollar', 'that', 'like', 'mcdonald', 'order', 'legendari', 'home', 'hub']","['pretty', 'good', 'deal', 'man', 'dollar', 'thats', 'like', 'mcdonalds', 'order', 'legendary', 'home', 'hub']",Mon May 27 23:08:43 +0000 2024,Other,POSITIVE
1795230598614634496,"@SMT_Solvers It’s fair to say you don’t want to do those things, but basically McDonalds jacked up prices outside of the app to get people to use it", its fair to say you dont want to do those things but basically mcdonalds jacked up prices outside of the app to get people to use it,"['fair', 'say', 'dont', 'want', 'things', 'basically', 'mcdonalds', 'jacked', 'prices', 'outside', 'app', 'get', 'people', 'use']","['fair', 'say', 'dont', 'want', 'thing', 'basic', 'mcdonald', 'jack', 'price', 'outsid', 'app', 'get', 'peopl', 'use']","['fair', 'say', 'dont', 'want', 'thing', 'basically', 'mcdonalds', 'jacked', 'price', 'outside', 'app', 'get', 'people', 'use']",Mon May 27 23:08:23 +0000 2024,Other,NEGATIVE
1795229680796139776,"@maudi63 @MiddleMolly @McDonalds Seems to me that a complaint should be filed with the PD &amp; McDinalds corporate. Clearly someone at that store is stealing huge sums of money from their customers. 

It's not like it would take much to figure out who it is.","   seems to me that a complaint should be filed with the pd amp mcdinalds corporate clearly someone at that store is stealing huge sums of money from their customers 

its not like it would take much to figure out who it is","['seems', 'complaint', 'filed', 'pd', 'amp', 'mcdinalds', 'corporate', 'clearly', 'someone', 'store', 'stealing', 'huge', 'sums', 'money', 'customers', 'like', 'would', 'take', 'much', 'figure']","['seem', 'complaint', 'file', 'pd', 'amp', 'mcdinald', 'corpor', 'clearli', 'someon', 'store', 'steal', 'huge', 'sum', 'money', 'custom', 'like', 'would', 'take', 'much', 'figur']","['seems', 'complaint', 'filed', 'pd', 'amp', 'mcdinalds', 'corporate', 'clearly', 'someone', 'store', 'stealing', 'huge', 'sum', 'money', 'customer', 'like', 'would', 'take', 'much', 'figure']",Mon May 27 23:04:44 +0000 2024,Other,NEGATIVE
1795229652157374720,"IT'S TIME!
for our @rumblevideo
exclusive show w/ @Duke_Lucas_
@Letsbefrank2410 @JrNormus @inevereverwrong

We talking Nick Rekieta, Catholic Kicker, The ""Woke Right"", Trump &amp; the LP, Luka Doncic defeats the Blacks, McDonalds defeats Morgan Spurlock

https://t.co/yJf1DhLqET","its time
for our 
exclusive show w 
  

we talking nick rekieta catholic kicker the woke right trump amp the lp luka doncic defeats the blacks mcdonalds defeats morgan spurlock

","['time', 'exclusive', 'show', 'w', 'talking', 'nick', 'rekieta', 'catholic', 'kicker', 'woke', 'right', 'trump', 'amp', 'lp', 'luka', 'doncic', 'defeats', 'blacks', 'mcdonalds', 'defeats', 'morgan', 'spurlock']","['time', 'exclus', 'show', 'w', 'talk', 'nick', 'rekieta', 'cathol', 'kicker', 'woke', 'right', 'trump', 'amp', 'lp', 'luka', 'doncic', 'defeat', 'black', 'mcdonald', 'defeat', 'morgan', 'spurlock']","['time', 'exclusive', 'show', 'w', 'talking', 'nick', 'rekieta', 'catholic', 'kicker', 'woke', 'right', 'trump', 'amp', 'lp', 'luka', 'doncic', 'defeat', 'black', 'mcdonalds', 'defeat', 'morgan', 'spurlock']",Mon May 27 23:04:37 +0000 2024,Other,NEGATIVE
1795229559501017344,"@rickasaurus I stopped all purchases at McDonalds about. Year ago, with one exception. Same with Jimmy John’s. 300% inflation is nuts.", i stopped all purchases at mcdonalds about year ago with one exception same with jimmy johns  inflation is nuts,"['stopped', 'purchases', 'mcdonalds', 'year', 'ago', 'one', 'exception', 'jimmy', 'johns', 'inflation', 'nuts']","['stop', 'purchas', 'mcdonald', 'year', 'ago', 'one', 'except', 'jimmi', 'john', 'inflat', 'nut']","['stopped', 'purchase', 'mcdonalds', 'year', 'ago', 'one', 'exception', 'jimmy', 'john', 'inflation', 'nut']",Mon May 27 23:04:15 +0000 2024,Other,NEGATIVE
1795229057811890432,"@Letterdavidman1 we're always here to help you, Jeff. tell us more via DM, so that we can hlep ya out. https://t.co/a0K7pEg3Xw", were always here to help you jeff tell us more via dm so that we can hlep ya out ,"['always', 'help', 'jeff', 'tell', 'us', 'via', 'dm', 'hlep', 'ya']","['alway', 'help', 'jeff', 'tell', 'us', 'via', 'dm', 'hlep', 'ya']","['always', 'help', 'jeff', 'tell', 'u', 'via', 'dm', 'hlep', 'ya']",Mon May 27 23:02:15 +0000 2024,Other,NEGATIVE
1795229011292881408,"@NasaAtwell @TraderGirlQ Also remember: WALMART (and MCDONALDS humans mixed in hamburger) was owned by the KHAZARIAN MOB
Pretty sure the Alliance seized all Walmarts, don’t know how McDonald’s was handled?","  also remember walmart and mcdonalds humans mixed in hamburger was owned by the khazarian mob
pretty sure the alliance seized all walmarts dont know how mcdonalds was handled","['also', 'remember', 'walmart', 'mcdonalds', 'humans', 'mixed', 'hamburger', 'owned', 'khazarian', 'mob', 'pretty', 'sure', 'alliance', 'seized', 'walmarts', 'dont', 'know', 'mcdonalds', 'handled']","['also', 'rememb', 'walmart', 'mcdonald', 'human', 'mix', 'hamburg', 'own', 'khazarian', 'mob', 'pretti', 'sure', 'allianc', 'seiz', 'walmart', 'dont', 'know', 'mcdonald', 'handl']","['also', 'remember', 'walmart', 'mcdonalds', 'human', 'mixed', 'hamburger', 'owned', 'khazarian', 'mob', 'pretty', 'sure', 'alliance', 'seized', 'walmarts', 'dont', 'know', 'mcdonalds', 'handled']",Mon May 27 23:02:04 +0000 2024,Other,NEGATIVE
1795228299305586688,"@Robertf21420601 your order should come exactly as you expected, Robert. DM us your email address &amp; contact info for further assistance. https://t.co/a0K7pEg3Xw", your order should come exactly as you expected robert dm us your email address amp contact info for further assistance ,"['order', 'come', 'exactly', 'expected', 'robert', 'dm', 'us', 'email', 'address', 'amp', 'contact', 'info', 'assistance']","['order', 'come', 'exactli', 'expect', 'robert', 'dm', 'us', 'email', 'address', 'amp', 'contact', 'info', 'assist']","['order', 'come', 'exactly', 'expected', 'robert', 'dm', 'u', 'email', 'address', 'amp', 'contact', 'info', 'assistance']",Mon May 27 22:59:14 +0000 2024,Other,NEGATIVE
1795228008808100352,"@dogs_reality @McDonalds Oh look, Palestine is free thanks to this guy boycotting McDonald's!",  oh look palestine is free thanks to this guy boycotting mcdonalds,"['oh', 'look', 'palestine', 'free', 'thanks', 'guy', 'boycotting', 'mcdonalds']","['oh', 'look', 'palestin', 'free', 'thank', 'guy', 'boycot', 'mcdonald']","['oh', 'look', 'palestine', 'free', 'thanks', 'guy', 'boycotting', 'mcdonalds']",Mon May 27 22:58:05 +0000 2024,Boycott,NEGATIVE
1795227972703531008,"MCDONALDS COOKIES 
 that is all, that’s the tweet :)","mcdonalds cookies 
 that is all thats the tweet ","['mcdonalds', 'cookies', 'thats', 'tweet']","['mcdonald', 'cooki', 'that', 'tweet']","['mcdonalds', 'cooky', 'thats', 'tweet']",Mon May 27 22:57:57 +0000 2024,Other,NEGATIVE
1795227650153238784,@og_kenobi_hello @pepesolanacomm He's back,  hes back,"['hes', 'back']","['he', 'back']","['he', 'back']",Mon May 27 22:56:40 +0000 2024,Other,POSITIVE
1795073520906445056,"@HerBodyAndBlood No, they haven't ever spoken up about it. Plus, they regularly ate McDonald's on camera during the boycott. So yeah, their silence makes them complicit", no they havent ever spoken up about it plus they regularly ate mcdonalds on camera during the boycott so yeah their silence makes them complicit,"['havent', 'ever', 'spoken', 'plus', 'regularly', 'ate', 'mcdonalds', 'camera', 'boycott', 'yeah', 'silence', 'makes', 'complicit']","['havent', 'ever', 'spoken', 'plu', 'regularli', 'ate', 'mcdonald', 'camera', 'boycott', 'yeah', 'silenc', 'make', 'complicit']","['havent', 'ever', 'spoken', 'plus', 'regularly', 'ate', 'mcdonalds', 'camera', 'boycott', 'yeah', 'silence', 'make', 'complicit']",Mon May 27 12:44:12 +0000 2024,Boycott,NEGATIVE
1795062842674094336,@PicturesFoIder It’s time to boycott McDonald’s, its time to boycott mcdonalds,"['time', 'boycott', 'mcdonalds']","['time', 'boycott', 'mcdonald']","['time', 'boycott', 'mcdonalds']",Mon May 27 12:01:47 +0000 2024,Boycott,NEGATIVE
1795061282359418880,@stats_feed Boycott McDonald's, boycott mcdonalds,"['boycott', 'mcdonalds']","['boycott', 'mcdonald']","['boycott', 'mcdonalds']",Mon May 27 11:55:34 +0000 2024,Boycott,NEGATIVE
1795057799317131776,@LiIgoober I haven’t had McDonald’s since last year ever since I learned about the boycott 😤 now the idea of eating it is gross, i havent had mcdonalds since last year ever since i learned about the boycott  now the idea of eating it is gross,"['havent', 'mcdonalds', 'since', 'last', 'year', 'ever', 'since', 'learned', 'boycott', 'idea', 'eating', 'gross']","['havent', 'mcdonald', 'sinc', 'last', 'year', 'ever', 'sinc', 'learn', 'boycott', 'idea', 'eat', 'gross']","['havent', 'mcdonalds', 'since', 'last', 'year', 'ever', 'since', 'learned', 'boycott', 'idea', 'eating', 'gross']",Mon May 27 11:41:44 +0000 2024,Boycott,NEGATIVE
1795048236626968832,"Boycott aside, why are people still eating at McDonald's? It's not good and now it isn't even cheap anymore.",boycott aside why are people still eating at mcdonalds its not good and now it isnt even cheap anymore,"['boycott', 'aside', 'people', 'still', 'eating', 'mcdonalds', 'good', 'isnt', 'even', 'cheap', 'anymore']","['boycott', 'asid', 'peopl', 'still', 'eat', 'mcdonald', 'good', 'isnt', 'even', 'cheap', 'anymor']","['boycott', 'aside', 'people', 'still', 'eating', 'mcdonalds', 'good', 'isnt', 'even', 'cheap', 'anymore']",Mon May 27 11:03:44 +0000 2024,Boycott,NEGATIVE
1795044089991172608,"@HannZiq Did Malaysians not do ANY research abt the BDS movement? Decades of information at your fingertips but y’all are like headless chickens. Starbucks and McDonald’s was an ORGANIC boycott by the people, it was escalated when they smugly posted them funding IOF", did malaysians not do any research abt the bds movement decades of information at your fingertips but yall are like headless chickens starbucks and mcdonalds was an organic boycott by the people it was escalated when they smugly posted them funding iof,"['malaysians', 'research', 'abt', 'bds', 'movement', 'decades', 'information', 'fingertips', 'yall', 'like', 'headless', 'chickens', 'starbucks', 'mcdonalds', 'organic', 'boycott', 'people', 'escalated', 'smugly', 'posted', 'funding', 'iof']","['malaysian', 'research', 'abt', 'bd', 'movement', 'decad', 'inform', 'fingertip', 'yall', 'like', 'headless', 'chicken', 'starbuck', 'mcdonald', 'organ', 'boycott', 'peopl', 'escal', 'smugli', 'post', 'fund', 'iof']","['malaysian', 'research', 'abt', 'bd', 'movement', 'decade', 'information', 'fingertip', 'yall', 'like', 'headless', 'chicken', 'starbucks', 'mcdonalds', 'organic', 'boycott', 'people', 'escalated', 'smugly', 'posted', 'funding', 'iof']",Mon May 27 10:47:16 +0000 2024,Boycott,NEGATIVE
